0.6519 	WARNING 	We strongly recommend you activate the PTB sound engine in PsychoPy prefs as the preferred audio engine. Its timing is vastly superior. Your prefs are currently set to use ['sounddevice', 'PTB', 'pyo', 'pygame'] (in that order).
4.5714 	WARNING 	User requested fullscreen with size [1024  768], but screen is actually [2560, 1440]. Using actual size
5.0944 	EXP 	Created window1 = Window(allowGUI=False, allowStencil=False, autoLog=True, backendConf=UNKNOWN, bitsMode=UNKNOWN, blendMode='avg', bpc=(8, 8, 8), color=array([0, 0, 0]), colorSpace='rgb', depthBits=8, fullscr=<method-wrapper '__getattribute__' of attributeSetter object at 0x7fb75f058b70>, gamma=None, gammaErrorPolicy='raise', lms=UNKNOWN, monitor=<psychopy.monitors.calibTools.Monitor object at 0x7fb75f8e3c18>, multiSample=False, name='window1', numSamples=2, pos=[640.0, 360.0], screen=0, size=array([5120, 2880]), stencilBits=0, stereo=False, units='height', useFBO=True, useRetina=True, viewOri=0.0, viewPos=None, viewScale=None, waitBlanking=True, winType='pyglet')
5.0945 	EXP 	window1: mouseVisible = True
5.0946 	EXP 	window1: recordFrameIntervals = False
5.2593 	EXP 	window1: recordFrameIntervals = True
5.4427 	EXP 	window1: recordFrameIntervals = False
5.7821 	EXP 	Created text = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='text', opacity=1, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text=str(...), units='height', win=Window(...), wrapWidth=1)
9.8367 	EXP 	Created polygon = ShapeStim(__class__=<class 'psychopy.visual.shape.ShapeStim'>, autoDraw=False, autoLog=True, closeShape=True, color=method-wrapper(...), colorSpace='rgb', contrast=None, depth=0.0, fillColor=array([1, 1, 1]), fillColorSpace='rgb', fillRGB=array([1, 1, 1]), interpolate=True, lineColor=array([1., 1., 1.]), lineColorSpace='rgb', lineRGB=array([1, 1, 1]), lineWidth=0.3, name='polygon', opacity=1, ori=0.0, pos=array([0., 0.]), size=array([0.1, 0.1]), units='height', vertices=ndarray(...), win=Window(...), windingRule=None)
10.2108 	EXP 	Sound sound_1 set volume 1.000
10.2128 	EXP 	Created polygon_3 = ShapeStim(__class__=<class 'psychopy.visual.shape.ShapeStim'>, autoDraw=False, autoLog=True, closeShape=True, color=method-wrapper(...), colorSpace='rgb', contrast=None, depth=0.0, fillColor=array([1, 1, 1]), fillColorSpace='rgb', fillRGB=array([1, 1, 1]), interpolate=True, lineColor=array([1., 1., 1.]), lineColorSpace='rgb', lineRGB=array([1, 1, 1]), lineWidth=1.0, name='polygon_3', opacity=1, ori=0.0, pos=array([0., 0.]), size=array([0.1, 0.1]), units='height', vertices=ndarray(...), win=Window(...), windingRule=None)
10.2176 	EXP 	Sound sound_2 set volume 1.000
10.2196 	EXP 	Created polygon_4 = ShapeStim(__class__=<class 'psychopy.visual.shape.ShapeStim'>, autoDraw=False, autoLog=True, closeShape=True, color=method-wrapper(...), colorSpace='rgb', contrast=None, depth=0.0, fillColor=array([1, 1, 1]), fillColorSpace='rgb', fillRGB=array([1, 1, 1]), interpolate=True, lineColor=array([1., 1., 1.]), lineColorSpace='rgb', lineRGB=array([1, 1, 1]), lineWidth=1.0, name='polygon_4', opacity=1, ori=0.0, pos=array([0., 0.]), size=array([0.1, 0.1]), units='height', vertices=ndarray(...), win=Window(...), windingRule=None)
10.2197 	EXP 	Sound sound_3 set volume 1.000
10.2217 	EXP 	Created polygon_2 = ShapeStim(__class__=<class 'psychopy.visual.shape.ShapeStim'>, autoDraw=False, autoLog=True, closeShape=True, color=method-wrapper(...), colorSpace='rgb', contrast=None, depth=0.0, fillColor=array([1, 1, 1]), fillColorSpace='rgb', fillRGB=array([1, 1, 1]), interpolate=True, lineColor=array([1., 1., 1.]), lineColorSpace='rgb', lineRGB=array([1, 1, 1]), lineWidth=1.0, name='polygon_2', opacity=1, ori=0.0, pos=array([0., 0.]), size=array([0.1, 0.1]), units='height', vertices=ndarray(...), win=Window(...), windingRule=None)
10.2513 	EXP 	Sound sound_4 set volume 1.000
10.2533 	EXP 	Created polygon_5 = ShapeStim(__class__=<class 'psychopy.visual.shape.ShapeStim'>, autoDraw=False, autoLog=True, closeShape=True, color=method-wrapper(...), colorSpace='rgb', contrast=None, depth=-1.0, fillColor=array([1, 1, 1]), fillColorSpace='rgb', fillRGB=array([1, 1, 1]), interpolate=True, lineColor=array([1., 1., 1.]), lineColorSpace='rgb', lineRGB=array([1, 1, 1]), lineWidth=1.0, name='polygon_5', opacity=1, ori=0.0, pos=array([0., 0.]), size=array([0.1, 0.1]), units='height', vertices=ndarray(...), win=Window(...), windingRule=None)
10.2534 	EXP 	Sound sound_5 set volume 1.000
10.2601 	EXP 	Created text_2 = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-1.0, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='text_2', opacity=1, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text='Thank You!!\n', units='height', win=Window(...), wrapWidth=1)
10.2685 	EXP 	text: autoDraw = True
15.8883 	EXP 	Imported loopTemplate1.xlsx as conditions, 999 conditions, 6 params
15.8909 	EXP 	Created sequence: sequential, trialTypes=999, nReps=1, seed=None
15.8912 	EXP 	New trial (rep=0, index=0): {'sound_files': 'Audio/820.0.wav', 'answer': 'lshift', 'first_time': 4.0, 'second_time': 8.0, 'third_time': 12.0, 'fourth_time': 6.0}
15.9061 	DATA 	Keypress: space
15.9109 	EXP 	text: autoDraw = False
15.9109 	EXP 	polygon: autoDraw = True
20.9136 	EXP 	polygon: autoDraw = False
20.9136 	EXP 	polygon: autoDraw = False
20.9136 	EXP 	polygon_3: autoDraw = True
24.9149 	EXP 	polygon_3: autoDraw = False
24.9149 	EXP 	polygon_3: autoDraw = False
24.9149 	EXP 	polygon_4: autoDraw = True
28.9162 	EXP 	polygon_4: autoDraw = False
28.9162 	EXP 	polygon_2: autoDraw = True
31.9207 	DATA 	Keypress: lshift
31.9332 	EXP 	polygon_2: autoDraw = False
31.9332 	EXP 	polygon_5: autoDraw = True
39.9208 	EXP 	New trial (rep=0, index=1): {'sound_files': 'Audio/826.0.wav', 'answer': 'lshift', 'first_time': 5.0, 'second_time': 9.0, 'third_time': 13.0, 'fourth_time': 10.0}
39.9359 	EXP 	polygon_5: autoDraw = False
39.9359 	EXP 	polygon_5: autoDraw = False
39.9359 	EXP 	polygon: autoDraw = True
42.9363 	EXP 	polygon: autoDraw = False
42.9363 	EXP 	polygon: autoDraw = False
42.9363 	EXP 	polygon_3: autoDraw = True
46.9376 	EXP 	polygon_3: autoDraw = False
46.9376 	EXP 	polygon_4: autoDraw = True
50.9389 	EXP 	polygon_4: autoDraw = False
50.9389 	EXP 	polygon_2: autoDraw = True
53.2440 	DATA 	Keypress: lshift
53.2557 	EXP 	polygon_2: autoDraw = False
53.2557 	EXP 	polygon_5: autoDraw = True
63.2425 	EXP 	New trial (rep=0, index=2): {'sound_files': 'Audio/832.0.wav', 'answer': 'lshift', 'first_time': 6.0, 'second_time': 10.0, 'third_time': 14.0, 'fourth_time': 8.0}
63.2587 	EXP 	polygon_5: autoDraw = False
63.2587 	EXP 	polygon_5: autoDraw = False
63.2587 	EXP 	polygon: autoDraw = True
65.2599 	EXP 	polygon: autoDraw = False
65.2599 	EXP 	polygon: autoDraw = False
65.2599 	EXP 	polygon_3: autoDraw = True
69.2610 	EXP 	polygon_3: autoDraw = False
69.2610 	EXP 	polygon_4: autoDraw = True
73.2616 	EXP 	polygon_4: autoDraw = False
73.2616 	EXP 	polygon_2: autoDraw = True
76.6660 	DATA 	Keypress: lshift
76.6796 	EXP 	polygon_2: autoDraw = False
76.6796 	EXP 	polygon_5: autoDraw = True
